athlete_team,time_800,time_400,season
"Meyer, Brock Hawkeye CC",122.03,52.91,indoor_2023
"Castillo, Donovan Mesa CC",122.73,46.84,indoor_2023
"Massa, Hugo North Iowa Area CC",123.23,52.44,indoor_2023
"Soiro, Javon Monroe College (NR)",125.67,51.57,indoor_2023
"Chacon, Ryan Butler CC",126.42,48.84,indoor_2023
"Norton, Robert Southwestern CC",126.88,50.92,indoor_2023
"Booker, Cannon Mesa CC",127.14,50.71,indoor_2023
"Garcia, Jeremy Cowley College",127.27,52.89,indoor_2023
"Williams, Christopher Essex CC",127.66,54.27,indoor_2023
"Long, Brenton Harper College",127.78,51.52,indoor_2023
"Miller, Renaediaz Queensborough CC",127.79,56.55,indoor_2023
"Nasir, Karim Jacksonville College",127.91,53.45,indoor_2023
"Lemus, Santos Ranger",128.05,53.08,indoor_2023
"Simpson , LeAndre Queensborough CC",128.32,53.12,indoor_2023
"Alday, Marc Harper College",128.36,51.48,indoor_2023
"Langreck, Austin Hawkeye CC",128.56,54.58,indoor_2023
"Ssenyonga, Jalil Bryant & Stratton (WI)",128.81,53.97,indoor_2023
"Dungo, Ryan Joliet Junior College",130.1,54.89,indoor_2023
"Jaimes, Marcos Harper College",130.34,53.44,indoor_2023
"Hackett, Jonathon Southwestern CC",130.52,52.85,indoor_2023
"Blankenship, Andrew Neosho County CC",130.91,55.0,indoor_2023
"Vasquez, Anthony Triton College",131.25,53.72,indoor_2023
"Torres, Jacob Manor College",132.82,55.96,indoor_2023
"James, Etienne Garden City CC",134.18,53.77,indoor_2023
"Sanders, Michael Joliet Junior College",135.11,55.98,indoor_2023
"Tynes, Trey Spartanburg Methodist",136.51,58.35,indoor_2023
"Brim , Riley Patrick & Henry CC",137.42000000000002,56.34,indoor_2023
"Trendell, Ryan Onondaga CC",144.88,59.23,indoor_2023
"Sadikoff, Cody Bryant & Stratton (WI)",146.57999999999998,54.45,indoor_2023
"Douglas, Paul Queensborough CC",147.56,55.34,indoor_2023
"Heidler, Jacob DuPage",150.99,64.68,indoor_2023
"Smith, Justin Muskegon CC",153.91,62.4,indoor_2023
"Cruz, Brian Queensborough CC",155.52,59.79,indoor_2023
"Walsh, Parker DuPage",156.71,65.71,indoor_2023
"Dinh, Huy Garden City CC",166.21,70.23,indoor_2023
"Robertson, Chase Patrick & Henry CC",175.54,73.2,indoor_2023
"Dwyer, Rushana South Plains",129.51,54.24,outdoor_2023
"Jacobs , Taylor Mesa CC",131.47,56.75,outdoor_2023
"Chikara, Privilege Meridian CC",131.59,59.09,outdoor_2023
"Alberts, Lilly Harper College",132.42,57.47,outdoor_2023
"Guerrero, Lilliana South Plains",132.72,59.45,outdoor_2023
"Johnson, Kayla Monroe College (NR)",135.02,60.55,outdoor_2023
"Mpama, Star Butler CC",136.65,57.79,outdoor_2023
"Crews, Passion Cloud County CC",137.79,57.71,outdoor_2023
"Pinnock, Abigail Cowley College",139.16,60.93,outdoor_2023
"Samuels, Brianna Central Arizona",139.61,59.72,outdoor_2023
"Tyrell, Shaquka Monroe College (NR)",139.9,60.93,outdoor_2023
"Hetherington, Morgan Lansing CC",140.78,59.72,outdoor_2023
"Metzo, Fiona Harper College",140.97,63.13,outdoor_2023
"Harvey , Taylor Mohawk Valley CC",141.2,64.98,outdoor_2023
"Clarke, Lexi Joliet Junior College",142.94,60.98,outdoor_2023
"Foster, Asia Western Texas College",143.62,56.43,outdoor_2023
"Williams, Makayla Dodge City CC",143.85,63.16,outdoor_2023
"Buzani, Lillan DuPage",144.03,63.93,outdoor_2023
"Heron , Aliyaha Fort Scott CC",144.07,59.33,outdoor_2023
"Waters, Shakira Meridian CC",145.12,64.73,outdoor_2023
"Warner, Trishanie Butler CC",145.23,56.36,outdoor_2023
"Valcent, Thomyka Essex CC",145.25,60.64,outdoor_2023
"Kibler, Kelly DuPage",147.36,66.26,outdoor_2023
"Ingalls, Layla Cowley College",147.78,62.17,outdoor_2023
"Webb, Abigail Camden County College",147.85,64.8,outdoor_2023
"Johnson, Aliya Cloud County CC",148.62,61.85,outdoor_2023
"Wiseley, Ashton RC - Gloucester CC",148.93,65.24,outdoor_2023
"Vaz, Dhennifer Cowley College",149.32,63.23,outdoor_2023
"Barrett, Ashlynn Ranger",150.39,62.58,outdoor_2023
"Breakenridge, Jules Hawkeye CC",151.17000000000002,67.3,outdoor_2023
"Harris, Bailey Joliet Junior College",152.32999999999998,65.49,outdoor_2023
"Graham, Shanniel South Plains",153.12,59.58,outdoor_2023
"Rock, Bailey Cloud County CC",153.86,68.63,outdoor_2023
"Green, Icey Fort Scott CC",154.8,60.91,outdoor_2023
"Smith, Nhaikyia Howard CC",155.25,72.42,outdoor_2023
"Yaley, Cassidy Southeastern CC",155.7,68.58,outdoor_2023
"Lopez, Andrea Ranger",156.11,69.03,outdoor_2023
"Rodacker, Lauren Dawson CC",157.67000000000002,66.3,outdoor_2023
"Chapa, Sara Garden City CC",158.16,69.52,outdoor_2023
"Lewis, Ivyanna Fort Scott CC",158.56,65.37,outdoor_2023
"Serrano, Susana RC - Gloucester CC",159.26,70.73,outdoor_2023
"Bjorkman, Rylie Lansing CC",160.82,70.86,outdoor_2023
"Shaw, Catherine Suffolk CC",160.9,64.47,outdoor_2023
"Bobo, Zora Coahoma CC",161.57999999999998,64.76,outdoor_2023
"Hundt, Neva Muskegon CC",161.87,67.03,outdoor_2023
"Massier, Grace Southwestern CC",161.99,62.8,outdoor_2023
"Steadman, Kristalyn Marion Military Institute",162.13,66.22,outdoor_2023
"Lovelace, Lucille Central Arizona",163.62,65.17,outdoor_2023
"Chermak , Claudia SUNY Broome",163.76,70.73,outdoor_2023
"Sanogo, Fanta Essex CC",164.11,59.8,outdoor_2023
"Mackey, Carissa Southeastern CC",165.03,61.95,outdoor_2023
"Boeche, Bridget Hill College",165.75,71.43,outdoor_2023
"Camilo, Janeisy Monroe College (NR)",166.23,71.1,outdoor_2023
"Lance, Reva Lansing CC",167.84,69.02,outdoor_2023
"Williams, Kayla Joliet Junior College",169.05,69.91,outdoor_2023
"Alexander, Jelese Essex CC",170.86,56.58,outdoor_2023
"Lewis, Brooke Neosho County CC",171.54,72.13,outdoor_2023
"Clennon, Swayne Richard Bland",171.57999999999998,59.95,outdoor_2023
"hernandez, brisa North Central Texas College",172.34,71.9,outdoor_2023
"fox, justice Richard Bland",174.17000000000002,68.33,outdoor_2023
"Velazquez, Alondra Spartanburg Methodist",175.85,69.63,outdoor_2023
"Epps, Malaysia Denmark Tech",176.6,66.53,outdoor_2023
"Michitti, Mariella SUNY Broome",179.61,64.68,outdoor_2023
"Connor, Alyssa RC - Gloucester CC",179.92000000000002,70.83,outdoor_2023
"Yekinni , Kafilat Queensborough CC",199.79,78.94,outdoor_2023
"Murphy, Eva Onondaga CC",199.98,77.65,outdoor_2023
"Inocencio, Alexis Glendale CC",202.78,76.03,outdoor_2023
"Sharma, Shivangi Queensborough CC",203.97,75.19,outdoor_2023
"Gallo, Yanise Monroe College (NR)",204.95,82.12,outdoor_2023
"Zweifach, Melissa Mohawk Valley CC",233.57,86.96000000000001,outdoor_2023
"Taylor, Tyrice Indian Hills CC",106.58,47.91,outdoor_2023
"Farquharson, Kimar South Plains",106.89,46.39,outdoor_2023
"Bourahli, Wail Butler CC",108.84,49.86,outdoor_2023
"Trotter, Zach Butler CC",109.28,49.61,outdoor_2023
"Mcabelo, Prince Monroe College (NR)",109.36,48.84,outdoor_2023
"Campbell, Fabian Barton County CC",109.45,49.91,outdoor_2023
"Hall, Chevonne South Plains",109.64,48.55,outdoor_2023
"Rock, Roneldo Indian Hills CC",111.03,49.12,outdoor_2023
"Meagher, Joseph Central Arizona",111.47,50.12,outdoor_2023
"Abidi, Hassan Cloud County CC",112.09,49.43,outdoor_2023
"Armstrong, Daniel Ranger",112.34,48.45,outdoor_2023
"Bildheiser, Thomas Hagerstown CC",112.49000000000001,51.47,outdoor_2023
"Prince, Trevon Iowa Central CC",112.61,50.01,outdoor_2023
"Johnson, Terrick Meridian CC",112.67,47.79,outdoor_2023
"Vanwormer, Kalyb Lansing CC",113.96000000000001,50.54,outdoor_2023
"Blair, Antonio Western Texas College",114.02000000000001,48.45,outdoor_2023
"Clark, Noah Mesa CC",114.1,49.45,outdoor_2023
"Faulkner, Trenton Vincennes",114.38,52.27,outdoor_2023
"Boukhiar, Abdelhakim Butler CC",114.39,49.84,outdoor_2023
"Wright, Joseph Asahi Iowa Central CC",114.92,53.69,outdoor_2023
"Beckles, Davon Pratt CC",115.08,49.93,outdoor_2023
"Alvesteffer, Oliver Lansing CC",115.47,53.91,outdoor_2023
"Johnson, Quintin Pratt CC",115.53,51.3,outdoor_2023
"Turner, Dominic Meridian CC",115.59,50.7,outdoor_2023
"Deveaux, Joshua Thaddeus Stevens",115.69,50.79,outdoor_2023
"Reid, Quwayne Cloud County CC",115.72999999999999,50.09,outdoor_2023
"Boots, Jadon Iowa Central CC",115.75999999999999,50.78,outdoor_2023
"Webb-Anderson, Latryll Glendale CC",115.81,50.55,outdoor_2023
"Cooper, Clayon Highland CC",116.06,50.01,outdoor_2023
"Cooper, Clayon Highland CC",116.24000000000001,50.01,outdoor_2023
"Laurance, Gunnar Neosho County CC",116.50999999999999,52.62,outdoor_2023
"Romero, Alejandro Salt Lake",116.61,50.0,outdoor_2023
"Rountree, Jadon Denmark Tech",117.03999999999999,51.15,outdoor_2023
"Bergren, Baylor Iowa Central CC",117.13,55.06,outdoor_2023
"Mackey, Avante Meridian CC",117.17,53.98,outdoor_2023
"Torres, Jose North Central Texas College",117.64,52.88,outdoor_2023
"Mullenix, Chase Hawkeye CC",117.72,50.2,outdoor_2023
"Hackstedt, Mitchell Jacksonville College",117.89,49.34,outdoor_2023
"Jaimes, Marcos Harper College",118.19,51.84,outdoor_2023
"Vais, Jacob North Iowa Area CC",118.39,53.11,outdoor_2023
"Scott, Romar Essex CC",118.46000000000001,51.91,outdoor_2023
"Corby, Trae Iowa Central CC",118.57,53.13,outdoor_2023
"Lopez, Alexander Neosho County CC",119.07,53.24,outdoor_2023
"Stephenson, Wayne Monroe College (NR)",119.1,53.15,outdoor_2023
"Springer, James Dawson CC",119.12,60.89,outdoor_2023
"Bush, Ethan CCBC Catonsville",119.18,52.69,outdoor_2023
"Jankusky, Remy Harper College",119.4,53.94,outdoor_2023
"Nyoni, Tendai Monroe College (NR)",119.47,48.66,outdoor_2023
"Chapman, Leroy Monroe College (NR)",119.52000000000001,49.79,outdoor_2023
"Hellinga, Carson Hawkeye CC",119.74000000000001,52.58,outdoor_2023
"Wickham, John Coffeyville CC",120.07,52.6,outdoor_2023
"Mejia, Michael Coffeyville CC",120.49,49.8,outdoor_2023
"Canton, Bryson North Iowa Area CC",120.63,54.01,outdoor_2023
"Lewis, Ty State Fair CC",120.63,57.2,outdoor_2023
"Dixon, Sean Allen CC",120.73,47.96,outdoor_2023
"Mejia, Pablo Mesa CC",120.89,52.73,outdoor_2023
"Jackson, Colton Mesa CC",121.04,51.23,outdoor_2023
"Albert, Nehemiah Hinds CC",121.48,51.11,outdoor_2023
"Harden, Jai Coffeyville CC",121.69,51.37,outdoor_2023
"Crystal, Caleb Iowa Central CC",121.72,52.84,outdoor_2023
"Blankenship, Andrew Neosho County CC",121.94,54.8,outdoor_2023
"Clark, Matt Joliet Junior College",121.98,55.97,outdoor_2023
"Douglas, Deshawn Cowley College",122.06,54.76,outdoor_2023
"Lemus, Santos Ranger",122.86,53.34,outdoor_2023
"Hill, Hunter Neosho County CC",122.95,51.48,outdoor_2023
"Augustine, Jaden Central Arizona",123.0,53.06,outdoor_2023
"Butler, Eian Howard CC",123.01,52.74,outdoor_2023
"Hackshaw, Jonathan Monroe College (NR)",123.23,52.5,outdoor_2023
"Mohamed, Omar Mohawk Valley CC",123.3,56.15,outdoor_2023
"Cox, Daniel Barton County CC",123.43,54.02,outdoor_2023
"Meyer, Brock Hawkeye CC",123.73,55.3,outdoor_2023
"Ford, Nathan Ranger",123.83,53.42,outdoor_2023
"Moore, Amarie Allen CC",124.16,52.83,outdoor_2023
"Muyoboke, Valeur Butler CC",124.2,50.83,outdoor_2023
"Norton, Robert Southwestern CC",124.23,50.93,outdoor_2023
"Collington, Rajay Highland CC",124.43,52.49,outdoor_2023
"James, Etienne Garden City CC",124.69,52.26,outdoor_2023
"Langreck, Austin Hawkeye CC",124.79,55.24,outdoor_2023
"Booth, Allen Herkimer County CC",125.06,53.59,outdoor_2023
"Wilson, Rocharn Iowa Central CC",125.17,55.58,outdoor_2023
"Brim , Riley Patrick & Henry CC",125.86,55.65,outdoor_2023
"Fields, Jacobi Ranger",125.92,54.98,outdoor_2023
"Cartagena, Emmanuel UA Rich Mountain",125.92,53.29,outdoor_2023
"Lewis, Jake Iowa Central CC",126.5,56.57,outdoor_2023
"Romo, Gabriel Central Arizona",126.72,54.74,outdoor_2023
"Nolasco, Jan Middlesex CC",127.08,51.28,outdoor_2023
"Mulero, Pedro Neosho County CC",127.11,53.14,outdoor_2023
"Bearese, Anthony Suffolk CC",127.56,55.7,outdoor_2023
"Erdman, Derek DuPage",127.79,51.41,outdoor_2023
"Southard, Zack St. Charles CC",127.99,55.04,outdoor_2023
"Myers, Zander Harper College",128.27,54.2,outdoor_2023
"Reed, Essmal Coffeyville CC",129.18,53.36,outdoor_2023
"Balderas, Juan UA Rich Mountain",129.26,52.96,outdoor_2023
"Moses, Anson Cloud County CC",129.46,50.75,outdoor_2023
"Massa, Hugo North Iowa Area CC",129.52,50.57,outdoor_2023
"St. Pierre, Michael Harcum",130.1,52.54,outdoor_2023
"Zink, Cody Neosho County CC",130.3,52.1,outdoor_2023
"Charles, Brent Cowley College",130.49,52.49,outdoor_2023
"Dungo, Ryan Joliet Junior College",130.9,55.37,outdoor_2023
"Earls, Ty Indian Hills CC",131.03,59.08,outdoor_2023
"Williams, Christopher Essex CC",132.81,56.93,outdoor_2023
"St. John, Reajean Essex CC",133.16,53.49,outdoor_2023
"Welty, Kaden Sauk Valley CC",133.78,57.54,outdoor_2023
"Mendez, Alex DuPage",133.89,51.83,outdoor_2023
"Bradley, Rheign Denmark Tech",134.74,53.37,outdoor_2023
"Tynes, Trey Spartanburg Methodist",134.76,59.04,outdoor_2023
"Trendell, Ryan Onondaga CC",135.29,61.98,outdoor_2023
"Shaw, Ian Hudson Valley CC",135.67,58.1,outdoor_2023
"Poveromo, Thomas Onondaga CC",135.84,58.07,outdoor_2023
"Elliot, Ethanael Monroe College (NR)",136.46,61.23,outdoor_2023
"Godsey, Gage Southwestern CC",137.38,51.44,outdoor_2023
"Cano, Juan Triton College",138.07999999999998,55.82,outdoor_2023
"Lamb, Daniel SUNY Broome",138.88,58.59,outdoor_2023
"Cazeau, Stanley Queensborough CC",140.89,58.17,outdoor_2023
"Boseman, Eniah Dawson CC",141.82999999999998,63.43,outdoor_2023
"Bloom, Jonathan Onondaga CC",147.31,64.57,outdoor_2023
"Cheong, Rueben Nassau CC",150.17000000000002,54.83,outdoor_2023
"Kaufman, Joey Onondaga CC",152.37,65.72,outdoor_2023
"Dering, Dillon Union CC",153.32,64.49,outdoor_2023
"Johnson, Sean Louisburg College",153.63,56.85,outdoor_2023
"Easter, Etaijen Bryant & Stratton (WI)",156.27,51.65,outdoor_2023
"Faye, Thiernod Delaware County CC",160.3,55.95,outdoor_2023
"Walsh, Parker DuPage",160.56,66.73,outdoor_2023
"Dinh, Huy Garden City CC",161.5,67.02,outdoor_2023
"Porn, Hunter Joliet Junior College",172.62,71.65,outdoor_2023
"Alberts, Lilly Harper College",127.81,57.08,indoor_2024
"Dwyer, Rushana South Plains",129.46,55.75,indoor_2024
"Ncube, Nontokozo Cloud County CC",135.14,57.81,indoor_2024
"Angaamchaab, Mercy Cloud County CC",136.39,58.63,indoor_2024
"Dexter, Keniya Butler CC",140.6,60.68,indoor_2024
"Bogdanova Kirilova, Natalie Iowa Central CC",141.74,62.37,indoor_2024
"Karanda, Tsitsi Bismarck State",144.0,59.73,indoor_2024
"Pedrin, Arianna Southeastern CC",147.36,65.09,indoor_2024
"Barrett, Ashlynn Ranger",147.52,62.53,indoor_2024
"McIntyre, Kayla St. Clair County CC",148.7,63.82,indoor_2024
"Heron , Aliyaha Fort Scott CC",150.2,60.39,indoor_2024
"Green , Icey Fort Scott CC",150.63,64.91,indoor_2024
"Warner, Trishanie Butler CC",150.68,55.96,indoor_2024
"Mackey, Carissa Southeastern CC",151.52,64.48,indoor_2024
"Sears, Landrea Neosho County CC",152.8,63.71,indoor_2024
"Flegel, Kierra Muskegon CC",155.32,72.47,indoor_2024
"Rex, Paysha Bismarck State",155.45,70.4,indoor_2024
"McCoid, Landry Iowa Central CC",158.26,63.05,indoor_2024
"Black, Jacarla Cuyahoga CC",158.47,60.45,indoor_2024
"Narcisse, Raynisha Barton County CC",158.65,64.57,indoor_2024
"Zuniga, Marilena Allen CC",159.39,66.31,indoor_2024
"Williams, Raylene Iowa Central CC",159.54,68.53999999999999,indoor_2024
"Vakasobuduru, Joana Neosho County CC",159.69,61.91,indoor_2024
"Moehlman, Gabi Southeastern CC",160.23,69.53999999999999,indoor_2024
"Williams, Kayla Joliet Junior College",162.23,69.33,indoor_2024
"Guymon, McKenna Trinidad State",162.25,69.43,indoor_2024
"Shafer , Marlee Mohawk Valley CC",162.82,68.44,indoor_2024
"Outhous, Sophia Spartanburg Methodist",163.48,65.08,indoor_2024
"Dilworth, Jazz Fort Scott CC",164.17000000000002,60.38,indoor_2024
"Lovelace, Lucille Mesa CC",164.42000000000002,67.09,indoor_2024
"Kelly, Amanda Kingsborough CC",166.66,66.16,indoor_2024
"Schaefer, Nicole Iowa Central CC",167.07,64.77,indoor_2024
"Parriag, Ciarra Nassau CC",169.7,71.45,indoor_2024
"Bancroft, Kaitlyn Bismarck State",169.97,69.91,indoor_2024
"Camilo, Janeisy Monroe College (NR)",172.27,71.49,indoor_2024
"Monell, Marcy Fort Scott CC",174.21,67.53,indoor_2024
"Cecich, Emma Joliet Junior College",174.4,76.7,indoor_2024
"Cunningham, Hannah Cuyahoga CC",177.6,74.67,indoor_2024
"Cossin, Julianne Queensborough CC",178.92000000000002,70.53,indoor_2024
"Karpen, Adrienne Joliet Junior College",181.85,68.94,indoor_2024
"Rochel, Christina DuPage",184.15,76.89,indoor_2024
"Sealey, Jakiyia Marion Military Institute",184.33,72.51,indoor_2024
"Ratcliff, Gracie Patrick & Henry CC",184.93,65.95,indoor_2024
"Hernandez, Kayla Queensborough CC",194.66,73.13,indoor_2024
"Exil, Ronise Manor College",211.19,75.94,indoor_2024
"Thipe, Kamogelo Cloud County CC",112.38,50.05,indoor_2024
"Ottley, Bryson Southern Idaho",113.42,52.96,indoor_2024
"Scott, Romar Essex CC",117.63,51.14,indoor_2024
"Ellis, Quinton North Iowa Area CC",117.89,48.98,indoor_2024
"Barnett, Peter Richard Bland",119.56,51.43,indoor_2024
"Johnson, Quintin Pratt CC",120.17,52.13,indoor_2024
"Johnson, Alex Joliet Junior College",120.27,50.79,indoor_2024
"Johnson, Chris Joliet Junior College",120.56,50.63,indoor_2024
"Martell, Ivar Bismarck State",121.33,53.87,indoor_2024
"Barton, Daniel Essex CC",122.14,52.0,indoor_2024
"Ssenyonga, Jalil Bryant & Stratton (WI)",122.29,52.18,indoor_2024
"Lundy, Stephen Joliet Junior College",123.09,54.42,indoor_2024
"Cobb, Harrison Bismarck State",123.61,56.58,indoor_2024
"Parra, Adrian Neosho County CC",123.77,55.78,indoor_2024
"Atwood, Zion Mesa CC",124.18,56.04,indoor_2024
"Slaughter, Jaedyn Jacksonville College",126.25,52.91,indoor_2024
"Mohamed, Omar Mohawk Valley CC",126.45,54.49,indoor_2024
"Sewell, Omari Monroe College (NR)",126.53,51.94,indoor_2024
"Vergara, Freddy Southeastern CC",126.61,55.47,indoor_2024
"Smith, Charmar Fort Scott CC",126.84,49.54,indoor_2024
"Smith, jahmani Essex CC",126.96,49.48,indoor_2024
"McGreevy, Finn Hagerstown CC",127.42,58.1,indoor_2024
"Cargill, Joshua Lake-Sumter State",127.55,53.86,indoor_2024
"Hickman, Tristan Neosho County CC",127.64,53.98,indoor_2024
"Smith, Noah Joliet Junior College",127.9,50.8,indoor_2024
"St. Pierre, Michael Harcum",129.21,57.76,indoor_2024
"Kupres, Sam DuPage",129.29,56.2,indoor_2024
"Zink, Cody Neosho County CC",129.52,51.86,indoor_2024
"St. John, Reajean Essex CC",129.99,54.2,indoor_2024
"Rodriguez Reyes, Peter BMCC",131.5,56.61,indoor_2024
"Skiles, Aiden Pratt CC",132.88,53.77,indoor_2024
"Kapo, Adin Mohawk Valley CC",135.97,57.66,indoor_2024
"Garcia, Jeremy Marion Military Institute",136.28,56.39,indoor_2024
"Thomas, Davionn Monroe College (NR)",136.7,55.56,indoor_2024
"Pacheco, Jose Spartanburg Methodist",137.8,56.55,indoor_2024
"Ornelas, Tony Joliet Junior College",137.81,59.84,indoor_2024
"Wyman, Alec Iowa Central CC",139.3,54.14,indoor_2024
"Buchanan, John DuPage",140.4,56.18,indoor_2024
"Adinnu, Jude Queensborough CC",145.36,60.34,indoor_2024
"Dallaire, Andre York County CC",152.21,62.26,indoor_2024
"Cheong, Rueben Nassau CC",154.71,57.28,indoor_2024
"Cazeau, Stanley Queensborough CC",158.44,60.06,indoor_2024
"Heidler, Jacob DuPage",161.02,62.4,indoor_2024
"Callas, Peter DuPage",162.85,62.57,indoor_2024
"Porn, Hunter Joliet Junior College",174.75,74.95,indoor_2024
